Name,0.0025,0.0075,0.0125,0.0175,0.0225,0.0275,0.0325,0.0375,0.0425,0.0475,0.0525,0.0575,0.0625,0.0675,0.0725,0.0775,0.0825,0.0875,0.0925,0.0975,0.1025,0.1075,0.1125,0.1175,0.1225,0.1275,0.1325,0.1375,0.1425,0.1475,0.1525,0.1575,0.1625,0.1675,0.1725,0.1775,0.1825,0.1875,0.1925,0.1975,0.2025,0.2075,0.2125,0.2175,0.2225,0.2275,0.2325,0.2375,0.2425,0.2475,0.2525,0.2575,0.2625,0.2675,0.2725,0.2775,0.2825,0.2875,0.2925,0.2975,0.3025,0.3075,0.3125,0.3175,0.3225,0.3275,0.3325,0.3375,0.3425,0.3475,0.3525,0.3575,0.3625,0.3675,0.3725,0.3775,0.3825,0.3875,0.3925,0.3975,0.4025,0.4075,0.4125,0.4175,0.4225,0.4275,0.4325,0.4375,0.4425,0.4475,0.4525,0.4575,0.4625,0.4675,0.4725,0.4775,0.4825,0.4875,0.4925,0.4975
Betaine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0057,0.0384,0.1538,0.3543,0.6335,1.0596,1.3197,1.6525,2.0491,2.2338,2.4379,2.4799,2.9504,3.8904,4.85,5.6957,5.7751,5.3432,4.7531,4.2616,3.8672,3.6392,3.4241,3.2716,3.2252,3.2788,3.0789,3.0682,2.9672,2.9295,2.9454,3.0219,2.97,2.9143,2.9619999999999997,2.9261,3.0492,3.0359,3.114,3.0844,3.1695,3.2755,3.2929,3.3085,3.3239,3.4102,3.4785,3.5514,3.6565,3.6586,3.6896,3.8153,3.7882,3.7728,3.7572,3.8267,3.8665,3.9729,4.0184,4.0091,4.1711,4.2173,4.2553
4-fluoro-DL-phenylalanine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0147,0.1345,0.3603,0.8001,1.1631,1.3301,1.3974,1.2178,1.0957,0.852,0.708,0.5953,0.5464,0.5424,0.6284,0.757,1.0184,1.5163,2.3164,3.5839999999999996,4.5315,5.1157,5.0917,4.7961,4.4167,4.1248,4.0572,3.9008,3.9475,3.8092,3.9188,3.8852,3.7958,3.8164,3.8257,3.8446,3.6909,3.7388,3.6186,3.5177,3.6036,3.6866,3.5092,3.4323,3.4511,3.4071,3.4662,3.4644,3.5763,3.5847,3.569,3.5308,3.5869,3.5848,3.5024,3.4781,3.4614,3.4751,3.4614,3.391,3.4099,3.4815,3.4191,3.4005,3.4071,3.4806,3.5164,3.6378
4-chloro-L-phenylalanine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0177,0.0148,0.0276,0.0429,0.0539,0.0633,0.0924,0.2,0.441,0.7922,1.1402,1.4025,1.4131,1.3472,1.109,1.0243,0.8323,0.7912,0.7254,0.7244,0.8064,0.9984,1.2845,1.725,2.5538,3.6665,4.6248,5.0654,5.2137,4.7312,4.4198,4.1453,3.9305,3.6541,3.6963,3.5789,3.5195,3.5456,3.6722,3.6156,3.6457,3.6342,3.6547,3.6043,3.5547,3.4089,3.4958,3.4404,3.3652,3.3474,3.3264,3.4518,3.3815,3.4215,3.4042,3.364,3.4472,3.4439,3.4924,3.3576,3.4185,3.3923,3.385,3.3473,3.5027,3.5138,3.5016,3.603,3.528,3.6622,3.6597,3.6796,3.8772,3.9788
4-amino-L-phenylalanine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0207,0.1252,0.3837,0.8059999999999999,1.2213,1.5267,1.6269999999999998,1.6134,1.5063,1.3672,1.1779,1.0175,0.8722,0.8321,0.7339,0.7769,0.9669,1.3373,2.1555,3.2752,4.4081,4.8452,5.1055,4.9163,4.7631,4.484,4.0946,3.8873,3.7246,3.5991,3.4893,3.3903,3.3286,3.463,3.3817,3.2760000000000002,3.2407,3.358,3.3694,3.2638,3.2787,3.3765,3.3668,3.4445,3.2954,3.4977,3.3784,3.4875,3.6275,3.5188,3.6046,3.5666,3.7029,3.6136,3.6318,3.6511,3.5917,3.5807,3.5094,3.5479,3.6034,3.531,3.5386,3.5391,3.582,3.6106,3.7931,3.7969999999999997
4-cyano-L-phenylalanine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.018000000000000002,0.1195,0.3876,0.7048,1.0906,1.2428,1.3187,1.1681,1.0251,0.7754,0.6781,0.536,0.4594,0.4142,0.3762,0.47200000000000003,0.6143,1.05,1.9207,3.0742,4.1602,4.8782,4.9977,4.6318,4.471,4.2954,3.948,3.9083,3.9302,3.8513,3.9087,4.0047,3.9793,4.0388,3.9517,3.9851,3.9639,3.8726,3.8202,3.8286,3.8397,3.7863,3.6776,3.6555,3.6207,3.5601,3.5659,3.6291,3.6364,3.5998,3.465,3.6166,3.6127,3.4789999999999996,3.6079,3.5599,3.4324,3.4987,3.5184,3.5401,3.4401,3.391,3.4491,3.4307,3.5717,3.5647,3.6333,3.7428
L-tert-leucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0161,0.08,0.258,0.5914,1.0105,1.2889,1.4227,1.4603,1.3554,1.0835,0.9169,0.7559999999999999,0.6331,0.5616,0.5758,0.6528,0.9229999999999999,1.4675,2.4105,3.7754,5.0563,5.6635,5.7338,5.3588,5.0468,4.6588,4.3225,4.1001,4.0906,3.8001,3.7582,3.5905,3.4276,3.5456,3.3559,3.2689,3.1861,3.4042,3.1917,3.1565,3.2335,3.2889,3.1460000000000004,3.2835,3.3027,3.3689999999999998,3.4624,3.378,3.4479,3.4567,3.5571,3.6063,3.4689,3.5217,3.5426,3.5556,3.5064,3.4693,3.4035,3.4844,3.5079,3.4766,3.4646,3.5054,3.5564,3.5995,3.6784,3.7674
N-methyl-L-alanine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0124,0.0738,0.2535,0.5658,0.7977,1.0423,1.0792,1.0109,0.9638,0.7390000000000001,0.6407,0.4928,0.4894,0.45799999999999996,0.5292,0.7505,1.2509,2.1517,3.4275,4.8399,5.5784,5.6826,5.5166,5.1054,4.746,4.2401,4.1047,3.8526,3.6891,3.5763,3.5306,3.4939999999999998,3.46,3.3466,3.3666,3.273,3.3864,3.3110000000000004,3.2766,3.3238,3.3841,3.2817,3.3839,3.3639,3.4746,3.5023,3.4972,3.6863,3.6096,3.6579,3.6854,3.8008,3.6274,3.6281,3.7468,3.7964,3.7388,3.6798,3.7367,3.7037,3.7678,3.8132,3.6435,3.7876,3.7699,3.8555,3.9463
N-acetyl-L-phenylalanine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0685,0.2025,0.3994,0.6149,0.7062,0.7575,0.7269,0.6411,0.5499,0.4489,0.4041,0.4063,0.3901,0.5411,0.8523,1.4172,2.3439,3.6633,4.921,5.8004,6.0934,5.792000000000001,5.5534,5.292999999999999,5.0809,4.8893,4.6999,4.6695,4.5978,4.4375,4.4467,4.3236,4.2067,4.16,3.9962,3.8878,3.815,3.7031,3.5635,3.5312,3.4194,3.2588,3.2951,3.1941,3.2092,3.1328,3.1965,3.1561,3.1625,3.0883,3.1336,3.0628,3.0902,3.198,3.1137,3.0624,3.1162,3.1402,3.1668,3.1092,3.2427,3.242,3.3028,3.2951,3.4599,3.5414
1-aminocyclohexane carboxylic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0916,0.3652,0.96,1.5855,1.8032,1.7799,1.5277,1.2666,0.9357,0.6432,0.5018,0.3986,0.3107,0.2666,0.3299,0.4473,0.7305,1.3441,2.4377,3.8960000000000004,5.127999999999999,5.8007,5.8387,5.7287,5.212999999999999,4.9136,4.6765,4.4151,4.1274,3.9463,3.8926,3.7255,3.6182,3.5369,3.4216,3.3083,3.2260000000000004,3.1737,3.1311,3.1344,3.1743,3.1948,3.2242,3.2022,3.3021,3.2886,3.4449,3.2572,3.4612,3.4360000000000004,3.4599,3.3934,3.4794,3.4448,3.4017,3.4169,3.3394,3.3704,3.3025,3.2509,3.3154,3.2825,3.3191,3.3080000000000003,3.3961,3.4223,3.6732,3.8532
6-aminohexanoic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.057,0.266,0.7158,1.1435,1.4616,1.4764,1.3776,1.189,0.9681,0.8451,0.6641,0.5423,0.4942,0.4776,0.5245,0.6653,1.0833,2.0405,3.8735,5.7216,6.8723,6.6536,5.8918,5.1348,4.3784,3.8958,3.6864,3.4628,3.2743,3.2419,3.0272,2.9355,2.9464,2.8023,2.7813,2.8225,2.7765,2.7133,2.7578,2.7626,2.8231,2.8789999999999996,2.9942,3.0055,3.1384,3.2355,3.35,3.5288,3.5412,3.6204,3.6901,3.7619,3.8743,3.9201,3.8523,3.8826,3.8952,3.8055,3.7877,3.7997,3.6493,3.6769,3.5993,3.6985,3.5612,3.633,3.6180000000000003,3.7701
2-aminothiazole-4-carboxylic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107,0.0707,0.3148,0.7531,1.1894,1.5767,1.6198,1.5386,1.3746,1.2728,1.1108,0.9779,1.0227,1.0616,1.0887,1.1557,1.2377,1.3512,1.7902,3.0934,4.5797,5.2966,5.1577,4.4004,3.4984,2.5741,2.1327,1.7971,1.5395,1.357,1.2702,1.3446,1.4406,1.5844,1.7498,1.9441,2.2611,2.4517,2.6189999999999998,2.807,3.1938,3.2528,3.5224,3.6743,3.7772,4.003,4.2348,4.3922,4.4665,4.705,4.7418,4.8517,5.0218,5.0066,4.9553,4.8307,4.9875,4.8756,4.8121,4.6176,4.4947,4.2981,4.2259,4.0965,3.9897,3.9751,3.8539999999999996,3.8935,3.8325
L-phenylalaninol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0336,0.1818,0.5463,1.0712,1.6049,1.7901,1.7813,1.6544,1.3455,1.1444,0.8981,0.7828,0.6733,0.5595,0.5799,0.7315,1.0458,1.4873,1.9222,2.3991,3.0191,3.4346,3.8876,4.2832,4.3875,4.5171,4.5637,4.5161,4.4982,4.574,4.4396,4.3973,4.3682,4.4081,4.281000000000001,4.2711,4.1802,4.0896,4.1081,3.9742,3.8083,3.8119,3.6839999999999997,3.6893,3.6583,3.5612,3.5617,3.5438,3.4201,3.3189,3.3823,3.2486,3.2186,3.3132,3.2125,3.1018,3.1239,3.1905,3.0317,3.0765,3.0233,3.0602,3.0246,3.1117,3.1766,3.2867,3.3772,3.5486
L-alpha-phenylglycine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0299,0.1509,0.42100000000000004,0.9088,1.3231,1.5163,1.4745,1.3735,1.0798,0.8567,0.7226,0.5721,0.498,0.475,0.4152,0.498,0.6889,1.1256,1.9580000000000002,3.2857,4.6354,5.2581,5.2236,5.1597,4.659,4.2632,4.0182,3.8155,3.7309,3.627,3.5599,3.4867,3.5181,3.6827,3.5849,3.5418,3.6012,3.6033,3.5133,3.5355,3.5688,3.5929,3.6314,3.6372,3.6595,3.588,3.645,3.6677,3.7536,3.6211,3.8154,3.7368,3.7293,3.6282,3.6614,3.5981,3.6711,3.5801,3.4375,3.5587,3.4641,3.4621,3.4772,3.4134,3.3971,3.431,3.6294,3.5507
N-acetyl-L-alanine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.1088,0.2523,0.5634,0.8716,1.0436,1.0378,0.9857,0.8712,0.7025,0.5986,0.505,0.4399,0.4964,0.5482,0.7959,1.3494,2.1227,3.5255,4.8241,5.7381,6.0009,5.6747,5.3539,4.8801,4.5473,4.2466,4.0196,3.8905,3.7686,3.7687,3.5202,3.5784,3.4564,3.5195,3.4563,3.3812,3.3805,3.279,3.3307,3.3631,3.2959,3.2585,3.3786,3.2953,3.4054,3.4019999999999997,3.5611,3.5424,3.463,3.4958,3.5548,3.5801,3.6134,3.5574,3.5614,3.6386,3.5048,3.6421,3.592,3.5493,3.5481,3.6971,3.7182,3.6879,3.8662,3.778
L-alanine-L-phenylalanine dipeptide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0348,0.1552,0.4589,0.9314,1.3556,1.6343,1.6648,1.6404,1.4262,1.285,1.0525,0.9704,0.8508,0.7937,0.8154,0.9334,1.2879,1.6671,2.5192,3.48,4.2893,4.8949,4.8606,4.8516,4.6524,4.5173,4.2794,4.1881,4.1519,4.0942,4.0592,4.0342,3.8747,3.8865,3.8844,3.7463,3.7274,3.7105,3.6106,3.6522,3.6635,3.5013,3.5155,3.4664,3.4166,3.4031,3.3489,3.4011,3.364,3.3387,3.3384,3.2745,3.3194,3.1946,3.2846,3.2472,3.1775,3.2067,3.054,3.1692,3.0937,3.1551,3.0587,3.0597,3.1464,3.1666,3.2666,3.4448
L-alanine-L-alanine dipeptide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0314,0.1876,0.6398,1.2055,1.8536,2.1603,2.2296,2.0321,1.8366,1.5589,1.3005,1.1365,0.9947,1.0071,0.9859,1.1325,1.3609,1.7994,2.4548,3.3175,4.1815,4.6394,4.7391,4.4405,4.1867,3.8861,3.6539,3.5592,3.32,3.2271,3.2268,3.2564,3.195,3.0782,3.158,3.0961,3.0877,3.134,3.21,3.2647,3.3145,3.3705,3.3504,3.3616,3.5564,3.4693,3.4936,3.6151,3.4967,3.6405,3.6835,3.7036,3.7185,3.6987,3.7217,3.6757,3.5949,3.5265,3.5186,3.5247,3.4292,3.5723,3.4567,3.4787,3.5321,3.5438,3.5610000000000004,3.6219
(L)-2-Aminobutyric acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0313,0.1547,0.449,0.9374,1.4034,1.6439,1.7084,1.5862,1.3478,1.1658,0.8962,0.7274,0.6194,0.5569,0.4962,0.5029,0.7849,1.2327,2.3080000000000003,3.9281,5.1186,5.716,5.6073,5.2913,4.6358,4.1189,3.8273,3.5307,3.3366,3.1584,3.0607,3.0439999999999996,2.9899,2.9643,2.952,2.9275,3.0472,3.0319,2.9786,3.1042,3.1405,3.2716,3.1994,3.4094,3.3511,3.5898,3.6318,3.543,3.7277,3.7905,3.8311,3.9236,3.8642,3.8556,3.8446,3.9939,3.745,3.8948,3.7437,3.8781,3.7067,3.6929,3.7092,3.6982,3.6553,3.7924,3.7415,3.8510000000000004
(S)-3-Aminobutyric acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0287,0.1569,0.4674,0.9972,1.4789,1.5323,1.6584,1.454,1.2534,1.0386,0.8802,0.7275,0.5946,0.5792,0.6106,0.7244,0.9957,1.9557,3.6772,5.6591,6.632000000000001,6.3409,5.5095,4.7452,3.9207,3.4881,3.0512,2.8563,2.7835,2.7355,2.7289999999999996,2.6651,2.6163,2.6648,2.734,2.7319999999999998,2.6536,2.7318,2.7609,2.9293,2.9246,2.9819,3.0504,3.1151,3.2962,3.2905,3.4077,3.5804,3.7297,3.8234,3.7529,3.9226,3.9232,4.0307,4.0354,4.1609,4.0402,4.1191,4.133,3.9812,3.843,3.9916,3.8356,3.8645,3.7834,3.8612,3.8709,3.8985
4-Aminobutyric acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0065,0.0704,0.2617,0.76,1.3262,1.6231,1.7104,1.5188,1.3198,1.0741,0.8792,0.75,0.6401,0.5601,0.5323,0.5607,0.7026,1.0505,1.9444,3.7024,5.8829,6.8351,6.5183,5.6146,4.6825,3.9701,3.3914,3.0375,2.6797,2.5980000000000003,2.4502,2.5076,2.4505,2.403,2.4184,2.4274,2.4695,2.4821,2.544,2.6504,2.7221,2.7991,2.9698,3.0587,3.0974,3.2384,3.3906,3.4707,3.7188,3.8117,3.8989,3.9609,4.1496,4.2732,4.2554,4.2219,4.2895,4.3247,4.1578,4.1325,4.063,3.9784,3.9536,3.9521,3.8528,3.8089999999999997,3.8405,3.7942,3.8066
4-Amino-3-hydroxybutyric acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0089,0.0822,0.33799999999999997,0.8138,1.4032,1.8449,2.0532,2.0346,1.7999,1.5376,1.296,1.0315,0.8509,0.8284,0.7399,0.7026,0.7563,1.0275,1.849,3.4210000000000003,5.1336,6.035,5.8998,5.0897,4.3634,3.6259,3.1694,2.7472,2.4519,2.3623,2.3518,2.334,2.2626,2.3523,2.3641,2.3496,2.4487,2.4822,2.5399,2.6298,2.6947,2.8888,2.9127,3.0738,3.1973,3.2676,3.4989999999999997,3.6192,3.7435,3.755,3.9183,4.1407,4.2423,4.1819,4.3069,4.3469999999999995,4.3663,4.3104,4.2854,4.2932,4.1699,4.0858,4.0932,4.013,3.9157,3.7601,3.7881,3.8748,3.8417
4-Amino-2-hydroxybutyric acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0583,0.2954,0.7672,1.3281,1.7654,1.8343,1.7845,1.6666,1.401,1.1943,1.0074,0.8857,0.7728,0.6826,0.7102,0.8665,1.1056,1.9433,3.5702,5.2170000000000005,6.1636,6.1606,5.393,4.516,3.7831,3.3024,2.9786,2.6586,2.5165,2.4366,2.4266,2.3442,2.3025,2.3095,2.4192,2.3887,2.4087,2.6223,2.6977,2.7809,2.8926,2.8712,3.0178,3.1745,3.2776,3.4360000000000004,3.6022,3.6903,3.9031,3.9494,3.9569,4.1512,4.2111,4.1392,4.2917,4.2761,4.2376,4.2239,4.1103,4.0464,3.9827,4.0041,3.8645,3.7998,3.8247,3.8788,3.8513,3.8616
